1.8483975328698574,3.1242361280879525,0.0
2.6729108444492224,3.208913258644453,0.0
2.866901440604858,3.076144507307623,0.0
2.4211006706317435,3.780234991285232,0.0
2.6170365823884514,3.5117502183117413,0.0
2.5207625098214903,3.718399453837315,0.0
2.926105213289057,3.2494864640724535,0.0
2.7639940389009205,3.313229442539753,0.0
2.42854119275249,3.265456103692965,0.0
2.7910300986360412,3.760862003836948,0.0
2.9987390006334724,3.6440610913624694,0.0
2.9086380059291077,3.458017165901403,0.0
2.3574261714342377,3.1949668206576707,0.0
2.567571658678298,2.9748593458959567,0.0
2.6908249540247677,3.080005890467308,0.0
1.9897774425649608,3.1247750549558675,0.0
2.2051476317992873,3.780673604227304,0.0
2.5185935636841736,3.086314425176345,0.0
2.452122684604525,3.37087509756192,0.0
1.80734021706325,3.035183063152922,0.0
2.516389935762749,2.976813189947619,0.0
2.8959290134480327,3.8300920217620695,0.0
2.850072590582482,3.7732468704218256,0.0
2.3597345196090767,3.718707943366022,0.0
2.674636845988542,3.95590438153853,0.0
1.9132539506314667,3.4819978287578883,0.0
2.9441761876126264,3.416470943585455,0.0
2.6574951442572248,3.2559207891789104,0.0
2.3556710554221025,3.244508063962561,0.0
1.92474611359776,3.9887340136775835,0.0
2.9680102460295217,3.765762138753767,0.0
2.481553053150503,3.8191684031629185,0.0
4.344012332866443,2.8808133467917347,0.0
3.7944266201914143,2.7240003833695217,0.0
4.277451825353129,2.3962516759188515,0.0
3.756151933225152,3.0481736464982223,0.0
4.222454573046724,2.9496839690508425,0.0
3.770322962916363,2.970923808699678,0.0
3.813138508623919,2.549496144942491,0.0
4.242325107439058,2.4531601240703966,0.0
3.8798637436960655,2.76459685349433,0.0
4.398975066989936,2.60485532069068,0.0
4.155305496331838,2.413340924390915,0.0
4.3978392686748595,2.929182774127488,0.0
4.049272419747638,2.4860199242071657,0.0
3.7165441078590447,2.6576512619011905,0.0
4.270818244183883,2.927222021229033,0.0
4.320999947186918,2.3207235552317926,0.0
3.902566750184594,2.578750771091892,0.0
3.6378169644055625,2.932228752529282,0.0
4.481252579452349,2.9306380911120207,0.0
3.713809203645293,2.376534382856045,0.0
3.960857873805586,2.3216626649404493,0.0
3.9387125633038984,2.7447780811659515,0.0
3.750615911813804,2.646940355938649,0.0
4.278584483928687,2.971246405636595,0.0
3.9873350510177286,2.8363477422111756,0.0
3.796060731803547,2.608301922730243,0.0
3.631028766559558,2.8015954537781464,0.0
3.9168633177737817,2.999044124524109,0.0
4.283210284349275,2.6853529989819735,0.0
3.9763250547505096,2.777803597601884,0.0
3.6897355832139294,2.8015580997738176,0.0
4.349913262859049,2.7622088882521796,0.0
